com,domain,planner,cdkey,akey,gn,pkey,fkey,solved,steps,time
IPC2002,DriverLog,SHOP2,IPC2002-DriverLog,IPC2002-DriverLog-SHOP2,DLOG-2-2-27,IPC2002-DriverLog-DLOG-2-2-27,IPC2002-DriverLog-SHOP2-DLOG-2-2-27,1,122,170
IPC2002,DriverLog,SHOP2,IPC2002-DriverLog,IPC2002-DriverLog-SHOP2,DLOG-2-2-28,IPC2002-DriverLog-DLOG-2-2-28,IPC2002-DriverLog-SHOP2-DLOG-2-2-28,1,138,220
IPC2002,DriverLog,SHOP2,IPC2002-DriverLog,IPC2002-DriverLog-SHOP2,DLOG-2-2-29,IPC2002-DriverLog-DLOG-2-2-29,IPC2002-DriverLog-SHOP2-DLOG-2-2-29,1,186,420
IPC2002,DriverLog,SHOP2,IPC2002-DriverLog,IPC2002-DriverLog-SHOP2,DLOG-2-2-30,IPC2002-DriverLog-DLOG-2-2-30,IPC2002-DriverLog-SHOP2-DLOG-2-2-30,1,170,350
IPC2002,DriverLog,SemSyn,IPC2002-DriverLog,IPC2002-DriverLog-SemSyn,DLOG-2-2-2,IPC2002-DriverLog-DLOG-2-2-2,IPC2002-DriverLog-SemSyn-DLOG-2-2-2,1,7,88
IPC2002,DriverLog,Simplanner,IPC2002-DriverLog,IPC2002-DriverLog-Simplanner,DLOG-2-2-2,IPC2002-DriverLog-DLOG-2-2-2,IPC2002-DriverLog-Simplanner-DLOG-2-2-2,1,8,0
IPC2002,DriverLog,Simplanner,IPC2002-DriverLog,IPC2002-DriverLog-Simplanner,DLOG-2-2-3,IPC2002-DriverLog-DLOG-2-2-3,IPC2002-DriverLog-Simplanner-DLOG-2-2-3,1,32,239
IPC2002,DriverLog,Simplanner,IPC2002-DriverLog,IPC2002-DriverLog-Simplanner,DLOG-2-2-4,IPC2002-DriverLog-DLOG-2-2-4,IPC2002-DriverLog-Simplanner-DLOG-2-2-4,1,12,100
IPC2002,DriverLog,Simplanner,IPC2002-DriverLog,IPC2002-DriverLog-Simplanner,DLOG-3-2-4,IPC2002-DriverLog-DLOG-3-2-4,IPC2002-DriverLog-Simplanner-DLOG-3-2-4,1,19,79
IPC2002,DriverLog,Simplanner,IPC2002-DriverLog,IPC2002-DriverLog-Simplanner,DLOG-3-2-5,IPC2002-DriverLog-DLOG-3-2-5,IPC2002-DriverLog-Simplanner-DLOG-3-2-5,1,21,9
IPC2002,DriverLog,Simplanner,IPC2002-DriverLog,IPC2002-DriverLog-Simplanner,DLOG-3-3-5,IPC2002-DriverLog-DLOG-3-3-5,IPC2002-DriverLog-Simplanner-DLOG-3-3-5,1,17,19
IPC2002,DriverLog,Simplanner,IPC2002-DriverLog,IPC2002-DriverLog-Simplanner,DLOG-3-3-6,IPC2002-DriverLog-DLOG-3-3-6,IPC2002-DriverLog-Simplanner-DLOG-3-3-6,1,14,19
IPC2002,DriverLog,Simplanner,IPC2002-DriverLog,IPC2002-DriverLog-Simplanner,DLOG-3-3-7,IPC2002-DriverLog-DLOG-3-3-7,IPC2002-DriverLog-Simplanner-DLOG-3-3-7,1,31,50
IPC2002,DriverLog,Simplanner,IPC2002-DriverLog,IPC2002-DriverLog-Simplanner,DLOG-2-2-20,IPC2002-DriverLog-DLOG-2-2-20,IPC2002-DriverLog-Simplanner-DLOG-2-2-20,1,20,39
IPC2002,DriverLog,Simplanner,IPC2002-DriverLog,IPC2002-DriverLog-Simplanner,DLOG-2-2-21,IPC2002-DriverLog-DLOG-2-2-21,IPC2002-DriverLog-Simplanner-DLOG-2-2-21,1,41,290
IPC2002,DriverLog,Simplanner,IPC2002-DriverLog,IPC2002-DriverLog-Simplanner,DLOG-2-2-25,IPC2002-DriverLog-DLOG-2-2-25,IPC2002-DriverLog-Simplanner-DLOG-2-2-25,1,49,2150
IPC2002,DriverLog,Stella,IPC2002-DriverLog,IPC2002-DriverLog-Stella,DLOG-2-2-2,IPC2002-DriverLog-DLOG-2-2-2,IPC2002-DriverLog-Stella-DLOG-2-2-2,1,7,1029
IPC2002,DriverLog,Stella,IPC2002-DriverLog,IPC2002-DriverLog-Stella,DLOG-2-2-3,IPC2002-DriverLog-DLOG-2-2-3,IPC2002-DriverLog-Stella-DLOG-2-2-3,1,28,4259
IPC2002,DriverLog,Stella,IPC2002-DriverLog,IPC2002-DriverLog-Stella,DLOG-2-2-4,IPC2002-DriverLog-DLOG-2-2-4,IPC2002-DriverLog-Stella-DLOG-2-2-4,1,13,1639
IPC2002,DriverLog,Stella,IPC2002-DriverLog,IPC2002-DriverLog-Stella,DLOG-3-2-4,IPC2002-DriverLog-DLOG-3-2-4,IPC2002-DriverLog-Stella-DLOG-3-2-4,1,30,4200
IPC2002,DriverLog,Stella,IPC2002-DriverLog,IPC2002-DriverLog-Stella,DLOG-3-2-5,IPC2002-DriverLog-DLOG-3-2-5,IPC2002-DriverLog-Stella-DLOG-3-2-5,1,22,2009
IPC2002,DriverLog,Stella,IPC2002-DriverLog,IPC2002-DriverLog-Stella,DLOG-3-3-5,IPC2002-DriverLog-DLOG-3-3-5,IPC2002-DriverLog-Stella-DLOG-3-3-5,1,16,3180
IPC2002,DriverLog,Stella,IPC2002-DriverLog,IPC2002-DriverLog-Stella,DLOG-3-3-6,IPC2002-DriverLog-DLOG-3-3-6,IPC2002-DriverLog-Stella-DLOG-3-3-6,1,21,3660
IPC2002,DriverLog,Stella,IPC2002-DriverLog,IPC2002-DriverLog-Stella,DLOG-3-3-7,IPC2002-DriverLog-DLOG-3-3-7,IPC2002-DriverLog-Stella-DLOG-3-3-7,1,38,7060
IPC2002,DriverLog,Stella,IPC2002-DriverLog,IPC2002-DriverLog-Stella,DLOG-2-2-20,IPC2002-DriverLog-DLOG-2-2-20,IPC2002-DriverLog-Stella-DLOG-2-2-20,1,26,2769
IPC2002,DriverLog,Stella,IPC2002-DriverLog,IPC2002-DriverLog-Stella,DLOG-2-2-21,IPC2002-DriverLog-DLOG-2-2-21,IPC2002-DriverLog-Stella-DLOG-2-2-21,1,35,4459
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-2-2,IPC2002-DriverLog-DLOG-2-2-2,IPC2002-DriverLog-TALPlanner-DLOG-2-2-2,1,7,120
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-2-3,IPC2002-DriverLog-DLOG-2-2-3,IPC2002-DriverLog-TALPlanner-DLOG-2-2-3,1,21,110
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-2-4,IPC2002-DriverLog-DLOG-2-2-4,IPC2002-DriverLog-TALPlanner-DLOG-2-2-4,1,13,40
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-3-2-4,IPC2002-DriverLog-DLOG-3-2-4,IPC2002-DriverLog-TALPlanner-DLOG-3-2-4,1,19,40
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-3-2-5,IPC2002-DriverLog-DLOG-3-2-5,IPC2002-DriverLog-TALPlanner-DLOG-3-2-5,1,20,20
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-3-3-5,IPC2002-DriverLog-DLOG-3-3-5,IPC2002-DriverLog-TALPlanner-DLOG-3-3-5,1,18,30
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-3-3-6,IPC2002-DriverLog-DLOG-3-3-6,IPC2002-DriverLog-TALPlanner-DLOG-3-3-6,1,20,30
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-3-3-7,IPC2002-DriverLog-DLOG-3-3-7,IPC2002-DriverLog-TALPlanner-DLOG-3-3-7,1,27,20
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-3-6,IPC2002-DriverLog-DLOG-2-3-6,IPC2002-DriverLog-TALPlanner-DLOG-2-3-6,1,24,40
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-2-20,IPC2002-DriverLog-DLOG-2-2-20,IPC2002-DriverLog-TALPlanner-DLOG-2-2-20,1,17,50
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-2-21,IPC2002-DriverLog-DLOG-2-2-21,IPC2002-DriverLog-TALPlanner-DLOG-2-2-21,1,23,30
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-2-22,IPC2002-DriverLog-DLOG-2-2-22,IPC2002-DriverLog-TALPlanner-DLOG-2-2-22,1,41,40
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-2-23,IPC2002-DriverLog-DLOG-2-2-23,IPC2002-DriverLog-TALPlanner-DLOG-2-2-23,1,28,30
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-2-24,IPC2002-DriverLog-DLOG-2-2-24,IPC2002-DriverLog-TALPlanner-DLOG-2-2-24,1,32,20
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-2-25,IPC2002-DriverLog-DLOG-2-2-25,IPC2002-DriverLog-TALPlanner-DLOG-2-2-25,1,54,50
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-2-26,IPC2002-DriverLog-DLOG-2-2-26,IPC2002-DriverLog-TALPlanner-DLOG-2-2-26,1,98,50
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-2-27,IPC2002-DriverLog-DLOG-2-2-27,IPC2002-DriverLog-TALPlanner-DLOG-2-2-27,1,86,30
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-2-28,IPC2002-DriverLog-DLOG-2-2-28,IPC2002-DriverLog-TALPlanner-DLOG-2-2-28,1,108,70
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-2-29,IPC2002-DriverLog-DLOG-2-2-29,IPC2002-DriverLog-TALPlanner-DLOG-2-2-29,1,130,90
IPC2002,DriverLog,TALPlanner,IPC2002-DriverLog,IPC2002-DriverLog-TALPlanner,DLOG-2-2-30,IPC2002-DriverLog-DLOG-2-2-30,IPC2002-DriverLog-TALPlanner-DLOG-2-2-30,1,155,70
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-2-2,IPC2002-DriverLog-DLOG-2-2-2,IPC2002-DriverLog-TLPlan-DLOG-2-2-2,1,7,0
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-2-3,IPC2002-DriverLog-DLOG-2-2-3,IPC2002-DriverLog-TLPlan-DLOG-2-2-3,1,22,20
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-2-4,IPC2002-DriverLog-DLOG-2-2-4,IPC2002-DriverLog-TLPlan-DLOG-2-2-4,1,13,10
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-3-2-4,IPC2002-DriverLog-DLOG-3-2-4,IPC2002-DriverLog-TLPlan-DLOG-3-2-4,1,20,10
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-3-2-5,IPC2002-DriverLog-DLOG-3-2-5,IPC2002-DriverLog-TLPlan-DLOG-3-2-5,1,21,10
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-3-3-5,IPC2002-DriverLog-DLOG-3-3-5,IPC2002-DriverLog-TLPlan-DLOG-3-3-5,1,14,10
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-3-3-6,IPC2002-DriverLog-DLOG-3-3-6,IPC2002-DriverLog-TLPlan-DLOG-3-3-6,1,20,10
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-3-3-7,IPC2002-DriverLog-DLOG-3-3-7,IPC2002-DriverLog-TLPlan-DLOG-3-3-7,1,29,10
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-3-6,IPC2002-DriverLog-DLOG-2-3-6,IPC2002-DriverLog-TLPlan-DLOG-2-3-6,1,26,10
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-2-20,IPC2002-DriverLog-DLOG-2-2-20,IPC2002-DriverLog-TLPlan-DLOG-2-2-20,1,22,20
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-2-21,IPC2002-DriverLog-DLOG-2-2-21,IPC2002-DriverLog-TLPlan-DLOG-2-2-21,1,24,20
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-2-22,IPC2002-DriverLog-DLOG-2-2-22,IPC2002-DriverLog-TLPlan-DLOG-2-2-22,1,39,10
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-2-23,IPC2002-DriverLog-DLOG-2-2-23,IPC2002-DriverLog-TLPlan-DLOG-2-2-23,1,27,20
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-2-24,IPC2002-DriverLog-DLOG-2-2-24,IPC2002-DriverLog-TLPlan-DLOG-2-2-24,1,37,10
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-2-25,IPC2002-DriverLog-DLOG-2-2-25,IPC2002-DriverLog-TLPlan-DLOG-2-2-25,1,44,20
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-2-26,IPC2002-DriverLog-DLOG-2-2-26,IPC2002-DriverLog-TLPlan-DLOG-2-2-26,1,102,30
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-2-27,IPC2002-DriverLog-DLOG-2-2-27,IPC2002-DriverLog-TLPlan-DLOG-2-2-27,1,87,30
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-2-28,IPC2002-DriverLog-DLOG-2-2-28,IPC2002-DriverLog-TLPlan-DLOG-2-2-28,1,105,20
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-2-29,IPC2002-DriverLog-DLOG-2-2-29,IPC2002-DriverLog-TLPlan-DLOG-2-2-29,1,140,40
IPC2002,DriverLog,TLPlan,IPC2002-DriverLog,IPC2002-DriverLog-TLPlan,DLOG-2-2-30,IPC2002-DriverLog-DLOG-2-2-30,IPC2002-DriverLog-TLPlan-DLOG-2-2-30,1,133,30
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-2-2-2,IPC2002-DriverLog-DLOG-2-2-2,IPC2002-DriverLog-VHPOP-DLOG-2-2-2,1,7,0
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-2-2-3,IPC2002-DriverLog-DLOG-2-2-3,IPC2002-DriverLog-VHPOP-DLOG-2-2-3,1,21,3410
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-2-2-4,IPC2002-DriverLog-DLOG-2-2-4,IPC2002-DriverLog-VHPOP-DLOG-2-2-4,1,13,20
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-3-2-4,IPC2002-DriverLog-DLOG-3-2-4,IPC2002-DriverLog-VHPOP-DLOG-3-2-4,1,16,12780
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-3-2-5,IPC2002-DriverLog-DLOG-3-2-5,IPC2002-DriverLog-VHPOP-DLOG-3-2-5,1,18,270
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-3-3-5,IPC2002-DriverLog-DLOG-3-3-5,IPC2002-DriverLog-VHPOP-DLOG-3-3-5,1,11,50
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-3-3-6,IPC2002-DriverLog-DLOG-3-3-6,IPC2002-DriverLog-VHPOP-DLOG-3-3-6,1,15,120
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-3-3-7,IPC2002-DriverLog-DLOG-3-3-7,IPC2002-DriverLog-VHPOP-DLOG-3-3-7,1,25,2340
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-2-3-6,IPC2002-DriverLog-DLOG-2-3-6,IPC2002-DriverLog-VHPOP-DLOG-2-3-6,1,22,120
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-2-2-20,IPC2002-DriverLog-DLOG-2-2-20,IPC2002-DriverLog-VHPOP-DLOG-2-2-20,1,21,550
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-2-2-21,IPC2002-DriverLog-DLOG-2-2-21,IPC2002-DriverLog-VHPOP-DLOG-2-2-21,1,23,5110
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-2-2-23,IPC2002-DriverLog-DLOG-2-2-23,IPC2002-DriverLog-VHPOP-DLOG-2-2-23,1,29,2460
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-2-2-24,IPC2002-DriverLog-DLOG-2-2-24,IPC2002-DriverLog-VHPOP-DLOG-2-2-24,1,41,118220
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-2-2-25,IPC2002-DriverLog-DLOG-2-2-25,IPC2002-DriverLog-VHPOP-DLOG-2-2-25,1,44,8450
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-20,IPC2002-DriverLog-DLOG-20-20-20,IPC2002-DriverLog-VHPOP-DLOG-20-20-20,1,273,630
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-30,IPC2002-DriverLog-DLOG-20-20-30,IPC2002-DriverLog-VHPOP-DLOG-20-20-30,1,313,900
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-40,IPC2002-DriverLog-DLOG-20-20-40,IPC2002-DriverLog-VHPOP-DLOG-20-20-40,1,444,1960
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-30-20-40,IPC2002-DriverLog-DLOG-30-20-40,IPC2002-DriverLog-VHPOP-DLOG-30-20-40,1,439,1020
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-30-20-50,IPC2002-DriverLog-DLOG-30-20-50,IPC2002-DriverLog-VHPOP-DLOG-30-20-50,1,451,2020
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-30-30-50,IPC2002-DriverLog-DLOG-30-30-50,IPC2002-DriverLog-VHPOP-DLOG-30-30-50,1,468,2540
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-30-30-60,IPC2002-DriverLog-DLOG-30-30-60,IPC2002-DriverLog-VHPOP-DLOG-30-30-60,1,540,2270
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-30-30-70,IPC2002-DriverLog-DLOG-30-30-70,IPC2002-DriverLog-VHPOP-DLOG-30-30-70,1,580,3290
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-30-60,IPC2002-DriverLog-DLOG-20-30-60,IPC2002-DriverLog-VHPOP-DLOG-20-30-60,1,622,2190
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-200,IPC2002-DriverLog-DLOG-20-20-200,IPC2002-DriverLog-VHPOP-DLOG-20-20-200,1,725,3130
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-201,IPC2002-DriverLog-DLOG-20-20-201,IPC2002-DriverLog-VHPOP-DLOG-20-20-201,1,736,3320
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-202,IPC2002-DriverLog-DLOG-20-20-202,IPC2002-DriverLog-VHPOP-DLOG-20-20-202,1,821,5570
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-203,IPC2002-DriverLog-DLOG-20-20-203,IPC2002-DriverLog-VHPOP-DLOG-20-20-203,1,757,7240
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-204,IPC2002-DriverLog-DLOG-20-20-204,IPC2002-DriverLog-VHPOP-DLOG-20-20-204,1,601,3170
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-205,IPC2002-DriverLog-DLOG-20-20-205,IPC2002-DriverLog-VHPOP-DLOG-20-20-205,1,772,8710
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-206,IPC2002-DriverLog-DLOG-20-20-206,IPC2002-DriverLog-VHPOP-DLOG-20-20-206,1,1171,19060
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-207,IPC2002-DriverLog-DLOG-20-20-207,IPC2002-DriverLog-VHPOP-DLOG-20-20-207,1,1592,63750
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-208,IPC2002-DriverLog-DLOG-20-20-208,IPC2002-DriverLog-VHPOP-DLOG-20-20-208,1,2104,81200
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-209,IPC2002-DriverLog-DLOG-20-20-209,IPC2002-DriverLog-VHPOP-DLOG-20-20-209,1,2442,113050
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-300,IPC2002-DriverLog-DLOG-20-20-300,IPC2002-DriverLog-VHPOP-DLOG-20-20-300,1,2859,2861680
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-20,IPC2002-DriverLog-DLOG-20-20-20,IPC2002-DriverLog-VHPOP-DLOG-20-20-20,1,217,170
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-30,IPC2002-DriverLog-DLOG-20-20-30,IPC2002-DriverLog-VHPOP-DLOG-20-20-30,1,244,130
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-40,IPC2002-DriverLog-DLOG-20-20-40,IPC2002-DriverLog-VHPOP-DLOG-20-20-40,1,317,160
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-30-20-40,IPC2002-DriverLog-DLOG-30-20-40,IPC2002-DriverLog-VHPOP-DLOG-30-20-40,1,350,150
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-30-20-50,IPC2002-DriverLog-DLOG-30-20-50,IPC2002-DriverLog-VHPOP-DLOG-30-20-50,1,404,240
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-30-30-50,IPC2002-DriverLog-DLOG-30-30-50,IPC2002-DriverLog-VHPOP-DLOG-30-30-50,1,404,230
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-30-30-60,IPC2002-DriverLog-DLOG-30-30-60,IPC2002-DriverLog-VHPOP-DLOG-30-30-60,1,475,240
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-30-30-70,IPC2002-DriverLog-DLOG-30-30-70,IPC2002-DriverLog-VHPOP-DLOG-30-30-70,1,471,280
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-30-60,IPC2002-DriverLog-DLOG-20-30-60,IPC2002-DriverLog-VHPOP-DLOG-20-30-60,1,450,340
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-200,IPC2002-DriverLog-DLOG-20-20-200,IPC2002-DriverLog-VHPOP-DLOG-20-20-200,1,499,560
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-201,IPC2002-DriverLog-DLOG-20-20-201,IPC2002-DriverLog-VHPOP-DLOG-20-20-201,1,543,700
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-202,IPC2002-DriverLog-DLOG-20-20-202,IPC2002-DriverLog-VHPOP-DLOG-20-20-202,1,570,1320
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-203,IPC2002-DriverLog-DLOG-20-20-203,IPC2002-DriverLog-VHPOP-DLOG-20-20-203,1,549,1830
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-204,IPC2002-DriverLog-DLOG-20-20-204,IPC2002-DriverLog-VHPOP-DLOG-20-20-204,1,510,1400
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-205,IPC2002-DriverLog-DLOG-20-20-205,IPC2002-DriverLog-VHPOP-DLOG-20-20-205,1,609,2420
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-206,IPC2002-DriverLog-DLOG-20-20-206,IPC2002-DriverLog-VHPOP-DLOG-20-20-206,1,857,3520
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-207,IPC2002-DriverLog-DLOG-20-20-207,IPC2002-DriverLog-VHPOP-DLOG-20-20-207,1,1086,4030
IPC2002,DriverLog,VHPOP,IPC2002-DriverLog,IPC2002-DriverLog-VHPOP,DLOG-20-20-208,IPC2002-DriverLog-DLOG-20-20-208,IPC2002-DriverLog-VHPOP-DLOG-20-20-208,1,1527,8730
