Planner,P2,Problem,Time,# Steps
shop,SHOP,logistics-16-0,0.67,90
shop,SHOP,logistics-16-1,0.64,83
shop,SHOP,logistics-17-0,0.46,92
shop,SHOP,logistics-17-1,0.7,95
shop,SHOP,logistics-18-0,0.71,119
shop,SHOP,logistics-18-1,0.37,79
shop,SHOP,logistics-19-0,0.64,102
shop,SHOP,logistics-19-1,0.52,89
shop,SHOP,logistics-20-0,0.78,112
shop,SHOP,logistics-20-1,0.81,104
shop,SHOP,logistics-21-0,1.18,115
shop,SHOP,logistics-21-1,0.97,103
shop,SHOP,logistics-22-0,1.18,115
shop,SHOP,logistics-22-1,1.78,111
shop,SHOP,logistics-23-0,1.46,116
shop,SHOP,logistics-23-1,1.21,104
shop,SHOP,logistics-24-0,1.62,132
shop,SHOP,logistics-24-1,2.04,143
shop,SHOP,logistics-25-0,1.85,149
shop,SHOP,logistics-25-1,1.68,154
shop,SHOP,logistics-26-0,1.81,139
shop,SHOP,logistics-26-1,2.2,161
shop,SHOP,logistics-27-0,2.05,146
shop,SHOP,logistics-27-1,1.89,140
shop,SHOP,logistics-28-0,2.2,173
shop,SHOP,logistics-28-1,2.65,159
shop,SHOP,logistics-29-0,2.88,185
shop,SHOP,logistics-29-1,2.49,158
shop,SHOP,logistics-30-0,2.99,181
shop,SHOP,logistics-30-1,2.39,192
shop,SHOP,logistics-31-0,4.64,185
shop,SHOP,logistics-31-1,3.61,182
shop,SHOP,logistics-32-0,5.02,191
shop,SHOP,logistics-32-1,5.19,191
shop,SHOP,logistics-33-0,4.58,190
shop,SHOP,logistics-33-1,5.43,205
shop,SHOP,logistics-34-0,5.94,200
shop,SHOP,logistics-34-1,4.82,195
shop,SHOP,logistics-35-0,5.39,183
shop,SHOP,logistics-35-1,7.84,200
shop,SHOP,logistics-36-0,5.46,199
shop,SHOP,logistics-36-1,4.19,216
shop,SHOP,logistics-37-0,6.29,231
shop,SHOP,logistics-37-1,7.23,229
shop,SHOP,logistics-38-0,6.34,218
shop,SHOP,logistics-38-1,8.41,213
shop,SHOP,logistics-39-0,9.24,233
shop,SHOP,logistics-39-1,9.28,227
shop,SHOP,logistics-40-0,12.34,236
shop,SHOP,logistics-40-1,11.24,226
shop,SHOP,logistics-41-0,9.72,241
shop,SHOP,logistics-41-1,8.58,244
shop,SHOP,logistics-42-0,9.9,245
shop,SHOP,logistics-42-1,13.49,243
shop,SHOP,logistics-43-0,11.43,256
shop,SHOP,logistics-43-1,13.62,261
shop,SHOP,logistics-44-0,12.83,265
shop,SHOP,logistics-44-1,15.1,252
shop,SHOP,logistics-45-0,12.96,277
shop,SHOP,logistics-45-1,15.47,286
shop,SHOP,logistics-46-0,15.36,277
shop,SHOP,logistics-46-1,13.41,272
shop,SHOP,logistics-47-0,17.47,292
shop,SHOP,logistics-47-1,14.62,271
shop,SHOP,logistics-48-0,12.21,280
shop,SHOP,logistics-48-1,17.56,295
shop,SHOP,logistics-49-0,22.75,286
shop,SHOP,logistics-49-1,14.45,297
shop,SHOP,logistics-50-0,18.42,300
shop,SHOP,logistics-50-1,21.11,306
shop,SHOP,logistics-51-0,19.95,316
shop,SHOP,logistics-51-1,14.12,295
shop,SHOP,logistics-52-0,27.61,310
shop,SHOP,logistics-52-1,21.78,308
shop,SHOP,logistics-53-0,35.55,319
shop,SHOP,logistics-53-1,28.97,331
shop,SHOP,logistics-54-0,30.67,315
shop,SHOP,logistics-54-1,28.69,328
shop,SHOP,logistics-55-0,25.48,329
shop,SHOP,logistics-55-1,23.32,340
shop,SHOP,logistics-56-0,25.89,335
shop,SHOP,logistics-56-1,28.81,343
shop,SHOP,logistics-57-0,34.18,332
shop,SHOP,logistics-57-1,33.43,324
shop,SHOP,logistics-58-0,40.19,342
shop,SHOP,logistics-58-1,42.03,360
shop,SHOP,logistics-59-0,34.49,361
shop,SHOP,logistics-59-1,28.27,359
shop,SHOP,logistics-60-0,31.8,384
shop,SHOP,logistics-60-1,37.85,353
shop,SHOP,logistics-61-0,40.61,381
shop,SHOP,logistics-61-1,31.52,365
shop,SHOP,logistics-62-0,48.62,385
shop,SHOP,logistics-62-1,45.73,385
shop,SHOP,logistics-63-0,39.07,390
shop,SHOP,logistics-63-1,52.76,383
shop,SHOP,logistics-64-0,50.15,398
shop,SHOP,logistics-64-1,55.99,393
shop,SHOP,logistics-65-0,52.86,386
shop,SHOP,logistics-65-1,57.86,391
shop,SHOP,logistics-66-0,50.88,397
shop,SHOP,logistics-66-1,49.92,397
shop,SHOP,logistics-67-0,63.06,409
shop,SHOP,logistics-67-1,50.81,421
shop,SHOP,logistics-68-0,92.17,394
shop,SHOP,logistics-68-1,58.08,397
shop,SHOP,logistics-69-0,79.77,404
shop,SHOP,logistics-69-1,67.93,401
shop,SHOP,logistics-70-0,83.62,426
shop,SHOP,logistics-70-1,68.03,437
shop,SHOP,logistics-71-0,60.06,439
shop,SHOP,logistics-71-1,74.62,442
shop,SHOP,logistics-72-0,77.95,445
shop,SHOP,logistics-72-1,67.24,434
shop,SHOP,logistics-73-0,72.7,447
shop,SHOP,logistics-73-1,86.95,452
shop,SHOP,logistics-74-0,86.95,457
shop,SHOP,logistics-74-1,92.17,452
shop,SHOP,logistics-75-0,72.02,458
shop,SHOP,logistics-75-1,89.99,472
shop,SHOP,logistics-76-0,111.66,469
shop,SHOP,logistics-76-1,106.24,464
shop,SHOP,logistics-77-0,108.9,473
shop,SHOP,logistics-77-1,102.07,462
shop,SHOP,logistics-78-0,98.32,477
shop,SHOP,logistics-78-1,115.27,475
shop,SHOP,logistics-79-0,133.29,495
shop,SHOP,logistics-79-1,108.7,498
shop,SHOP,logistics-80-0,103.28,497
shop,SHOP,logistics-80-1,131.43,508
shop,SHOP,logistics-81-0,114.02,507
shop,SHOP,logistics-81-1,126.51,508
shop,SHOP,logistics-82-0,110.92,525
shop,SHOP,logistics-82-1,127.66,518
shop,SHOP,logistics-83-0,128.67,506
shop,SHOP,logistics-83-1,147.52,505
shop,SHOP,logistics-84-0,144.92,493
shop,SHOP,logistics-84-1,108.28,519
shop,SHOP,logistics-85-0,172.12,522
shop,SHOP,logistics-85-1,129.3,528
shop,SHOP,logistics-86-0,128.3,543
shop,SHOP,logistics-86-1,130.9,522
shop,SHOP,logistics-87-0,175.75,521
shop,SHOP,logistics-87-1,133.54,534
shop,SHOP,logistics-88-0,173.13,549
shop,SHOP,logistics-88-1,164.47,551
shop,SHOP,logistics-89-0,168.37,521
shop,SHOP,logistics-89-1,166.53,576
shop,SHOP,logistics-90-0,205.99,536
shop,SHOP,logistics-90-1,178.83,553
shop,SHOP,logistics-91-0,177.43,557
shop,SHOP,logistics-91-1,173.16,579
shop,SHOP,logistics-92-0,189.56,560
shop,SHOP,logistics-92-1,186.79,555
shop,SHOP,logistics-93-0,194.57,579
shop,SHOP,logistics-93-1,206.04,559
shop,SHOP,logistics-94-0,193.56,578
shop,SHOP,logistics-94-1,197.4,579
shop,SHOP,logistics-95-0,222.45,600
shop,SHOP,logistics-95-1,216.39,587
shop,SHOP,logistics-96-0,205.2,604
shop,SHOP,logistics-96-1,213.93,597
shop,SHOP,logistics-97-0,228.07,589
shop,SHOP,logistics-97-1,282.63,579
shop,SHOP,logistics-98-0,234.94,606
shop,SHOP,logistics-98-1,274.93,567
shop,SHOP,logistics-99-0,214.03,613
shop,SHOP,logistics-99-1,240.9,609
talplan,TALplanner,logistics-100-0,0.644,646
talplan,TALplanner,logistics-100-1,0.594,638
talplan,TALplanner,logistics-16-0,0.104,90
talplan,TALplanner,logistics-16-1,0.084,85
talplan,TALplanner,logistics-17-0,0.094,96
talplan,TALplanner,logistics-17-1,0.094,97
talplan,TALplanner,logistics-18-0,0.094,120
talplan,TALplanner,logistics-18-1,0.084,81
talplan,TALplanner,logistics-19-0,0.094,103
talplan,TALplanner,logistics-19-1,0.094,93
talplan,TALplanner,logistics-20-0,0.104,111
talplan,TALplanner,logistics-20-1,0.094,106
talplan,TALplanner,logistics-21-0,0.094,116
talplan,TALplanner,logistics-21-1,0.194,104
talplan,TALplanner,logistics-22-0,0.094,116
talplan,TALplanner,logistics-22-1,0.104,114
talplan,TALplanner,logistics-23-0,0.104,119
talplan,TALplanner,logistics-23-1,0.094,104
talplan,TALplanner,logistics-24-0,0.104,136
talplan,TALplanner,logistics-24-1,0.104,146
talplan,TALplanner,logistics-25-0,0.114,152
talplan,TALplanner,logistics-25-1,0.114,154
talplan,TALplanner,logistics-26-0,0.104,141
talplan,TALplanner,logistics-26-1,0.104,162
talplan,TALplanner,logistics-27-0,0.104,149
talplan,TALplanner,logistics-27-1,0.114,142
talplan,TALplanner,logistics-28-0,0.114,176
talplan,TALplanner,logistics-28-1,0.114,161
talplan,TALplanner,logistics-29-0,0.124,192
talplan,TALplanner,logistics-29-1,0.114,160
talplan,TALplanner,logistics-30-0,0.234,183
talplan,TALplanner,logistics-30-1,0.124,193
talplan,TALplanner,logistics-31-0,0.124,190
talplan,TALplanner,logistics-31-1,0.134,186
talplan,TALplanner,logistics-32-0,0.124,190
talplan,TALplanner,logistics-32-1,0.134,195
talplan,TALplanner,logistics-33-0,0.124,195
talplan,TALplanner,logistics-33-1,0.134,209
talplan,TALplanner,logistics-34-0,0.134,210
talplan,TALplanner,logistics-34-1,0.134,202
talplan,TALplanner,logistics-35-0,0.134,186
talplan,TALplanner,logistics-35-1,0.134,202
talplan,TALplanner,logistics-36-0,0.134,204
talplan,TALplanner,logistics-36-1,0.134,218
talplan,TALplanner,logistics-37-0,0.294,235
talplan,TALplanner,logistics-37-1,0.144,236
talplan,TALplanner,logistics-38-0,0.144,222
talplan,TALplanner,logistics-38-1,0.144,221
talplan,TALplanner,logistics-39-0,0.154,241
talplan,TALplanner,logistics-39-1,0.144,229
talplan,TALplanner,logistics-40-0,0.154,239
talplan,TALplanner,logistics-40-1,0.154,233
talplan,TALplanner,logistics-41-0,0.184,251
talplan,TALplanner,logistics-41-1,0.164,257
talplan,TALplanner,logistics-42-0,0.164,252
talplan,TALplanner,logistics-42-1,0.154,246
talplan,TALplanner,logistics-43-0,0.164,261
talplan,TALplanner,logistics-43-1,0.264,268
talplan,TALplanner,logistics-44-0,0.174,270
talplan,TALplanner,logistics-44-1,0.174,265
talplan,TALplanner,logistics-45-0,0.174,285
talplan,TALplanner,logistics-45-1,0.184,293
talplan,TALplanner,logistics-46-0,0.194,290
talplan,TALplanner,logistics-46-1,0.174,278
talplan,TALplanner,logistics-47-0,0.184,300
talplan,TALplanner,logistics-47-1,0.174,279
talplan,TALplanner,logistics-48-0,0.184,287
talplan,TALplanner,logistics-48-1,0.184,300
talplan,TALplanner,logistics-49-0,0.344,287
talplan,TALplanner,logistics-49-1,0.194,302
talplan,TALplanner,logistics-50-0,0.204,306
talplan,TALplanner,logistics-50-1,0.204,313
talplan,TALplanner,logistics-51-0,0.204,323
talplan,TALplanner,logistics-51-1,0.204,301
talplan,TALplanner,logistics-52-0,0.214,315
talplan,TALplanner,logistics-52-1,0.214,321
talplan,TALplanner,logistics-53-0,0.204,323
talplan,TALplanner,logistics-53-1,0.214,338
talplan,TALplanner,logistics-54-0,0.224,326
talplan,TALplanner,logistics-54-1,0.304,336
talplan,TALplanner,logistics-55-0,0.224,338
talplan,TALplanner,logistics-55-1,0.224,349
talplan,TALplanner,logistics-56-0,0.234,342
talplan,TALplanner,logistics-56-1,0.244,353
talplan,TALplanner,logistics-57-0,0.224,341
talplan,TALplanner,logistics-57-1,0.234,337
talplan,TALplanner,logistics-58-0,0.244,352
talplan,TALplanner,logistics-58-1,0.254,373
talplan,TALplanner,logistics-59-0,0.384,371
talplan,TALplanner,logistics-59-1,0.244,369
talplan,TALplanner,logistics-60-0,0.264,398
talplan,TALplanner,logistics-60-1,0.254,368
talplan,TALplanner,logistics-61-0,0.274,395
talplan,TALplanner,logistics-61-1,0.264,373
talplan,TALplanner,logistics-62-0,0.264,393
talplan,TALplanner,logistics-62-1,0.264,398
talplan,TALplanner,logistics-63-0,0.264,398
talplan,TALplanner,logistics-63-1,0.364,394
talplan,TALplanner,logistics-64-0,0.284,415
talplan,TALplanner,logistics-64-1,0.284,403
talplan,TALplanner,logistics-65-0,0.284,397
talplan,TALplanner,logistics-65-1,0.284,403
talplan,TALplanner,logistics-66-0,0.274,406
talplan,TALplanner,logistics-66-1,0.284,406
talplan,TALplanner,logistics-67-0,0.304,418
talplan,TALplanner,logistics-67-1,0.464,437
talplan,TALplanner,logistics-68-0,0.314,409
talplan,TALplanner,logistics-68-1,0.284,407
talplan,TALplanner,logistics-69-0,0.304,416
talplan,TALplanner,logistics-69-1,0.304,412
talplan,TALplanner,logistics-70-0,0.314,437
talplan,TALplanner,logistics-70-1,0.324,450
talplan,TALplanner,logistics-71-0,0.344,455
talplan,TALplanner,logistics-71-1,0.414,446
talplan,TALplanner,logistics-72-0,0.334,462
talplan,TALplanner,logistics-72-1,0.324,441
talplan,TALplanner,logistics-73-0,0.334,454
talplan,TALplanner,logistics-73-1,0.334,461
talplan,TALplanner,logistics-74-0,0.344,465
talplan,TALplanner,logistics-74-1,0.354,466
talplan,TALplanner,logistics-75-0,0.514,471
talplan,TALplanner,logistics-75-1,0.354,485
talplan,TALplanner,logistics-76-0,0.374,479
talplan,TALplanner,logistics-76-1,0.344,471
talplan,TALplanner,logistics-77-0,0.364,486
talplan,TALplanner,logistics-77-1,0.374,474
talplan,TALplanner,logistics-78-0,0.384,491
talplan,TALplanner,logistics-78-1,0.464,485
talplan,TALplanner,logistics-79-0,0.394,511
talplan,TALplanner,logistics-79-1,0.414,510
talplan,TALplanner,logistics-80-0,0.394,512
talplan,TALplanner,logistics-80-1,0.404,524
talplan,TALplanner,logistics-81-0,0.404,524
talplan,TALplanner,logistics-81-1,0.494,522
talplan,TALplanner,logistics-82-0,0.434,542
talplan,TALplanner,logistics-82-1,0.434,539
talplan,TALplanner,logistics-83-0,0.424,524
talplan,TALplanner,logistics-83-1,0.434,522
talplan,TALplanner,logistics-84-0,0.414,505
talplan,TALplanner,logistics-84-1,0.624,539
talplan,TALplanner,logistics-85-0,0.444,535
talplan,TALplanner,logistics-85-1,0.464,546
talplan,TALplanner,logistics-86-0,0.454,558
talplan,TALplanner,logistics-86-1,0.444,532
talplan,TALplanner,logistics-87-0,0.474,530
talplan,TALplanner,logistics-87-1,0.534,554
talplan,TALplanner,logistics-88-0,0.484,570
talplan,TALplanner,logistics-88-1,0.464,567
talplan,TALplanner,logistics-89-0,0.454,531
talplan,TALplanner,logistics-89-1,0.494,586
talplan,TALplanner,logistics-90-0,0.494,559
talplan,TALplanner,logistics-90-1,0.674,567
talplan,TALplanner,logistics-91-0,0.504,582
talplan,TALplanner,logistics-91-1,0.514,593
talplan,TALplanner,logistics-92-0,0.494,579
talplan,TALplanner,logistics-92-1,0.504,574
talplan,TALplanner,logistics-93-0,0.514,599
talplan,TALplanner,logistics-93-1,0.604,578
talplan,TALplanner,logistics-94-0,0.494,591
talplan,TALplanner,logistics-94-1,0.524,593
talplan,TALplanner,logistics-95-0,0.534,617
talplan,TALplanner,logistics-95-1,0.514,605
talplan,TALplanner,logistics-96-0,0.794,627
talplan,TALplanner,logistics-96-1,0.554,616
talplan,TALplanner,logistics-97-0,0.544,605
talplan,TALplanner,logistics-97-1,0.544,601
talplan,TALplanner,logistics-98-0,0.574,630
talplan,TALplanner,logistics-98-1,0.534,576
talplan,TALplanner,logistics-99-0,0.734,631
talplan,TALplanner,logistics-99-1,0.564,623
pbr,PbR,schedule-10-0,10.05,15
pbr,PbR,schedule-10-1,3.06,11
pbr,PbR,schedule-10-2,28.84,14
pbr,PbR,schedule-11-0,11.93,16
pbr,PbR,schedule-11-1,42.09,16
pbr,PbR,schedule-11-2,42.72,16
pbr,PbR,schedule-12-0,21.210001,19
pbr,PbR,schedule-12-1,34.6,17
pbr,PbR,schedule-12-2,73.22,17
pbr,PbR,schedule-13-0,26.630001,18
pbr,PbR,schedule-13-1,18.5,17
pbr,PbR,schedule-13-2,53.79,17
pbr,PbR,schedule-14-0,81.21,22
pbr,PbR,schedule-14-1,99.03,20
pbr,PbR,schedule-14-2,67.49,20
pbr,PbR,schedule-15-0,48.67,24
pbr,PbR,schedule-15-1,53.469997,20
pbr,PbR,schedule-15-2,44.54,19
pbr,PbR,schedule-16-0,125.36,23
pbr,PbR,schedule-16-1,53.620003,23
pbr,PbR,schedule-16-2,79.12,22
pbr,PbR,schedule-17-0,55.21,22
pbr,PbR,schedule-17-1,73.61,27
pbr,PbR,schedule-17-2,159.95,24
pbr,PbR,schedule-18-0,77.3,27
pbr,PbR,schedule-18-1,82.19,32
pbr,PbR,schedule-18-2,55.27,25
pbr,PbR,schedule-19-0,233.25,27
pbr,PbR,schedule-19-1,187.9,27
pbr,PbR,schedule-19-2,66.92999,25
pbr,PbR,schedule-2-0,0.26,2
pbr,PbR,schedule-2-1,0.23,2
pbr,PbR,schedule-2-2,0.37,2
pbr,PbR,schedule-20-0,109.89,32
pbr,PbR,schedule-20-1,84.41,34
pbr,PbR,schedule-20-2,91.25,33
pbr,PbR,schedule-21-0,108.29,30
pbr,PbR,schedule-21-1,79.549995,31
pbr,PbR,schedule-21-2,54.17,35
pbr,PbR,schedule-22-0,147.48999,33
pbr,PbR,schedule-22-1,103.259995,39
pbr,PbR,schedule-22-2,78.950005,35
pbr,PbR,schedule-23-0,240.89,36
pbr,PbR,schedule-23-1,168.99,37
pbr,PbR,schedule-23-2,177.5,38
pbr,PbR,schedule-24-0,477.59998,36
pbr,PbR,schedule-24-1,177.59,43
pbr,PbR,schedule-24-2,64.88,43
pbr,PbR,schedule-25-0,140.42,39
pbr,PbR,schedule-25-1,155.94,42
pbr,PbR,schedule-25-2,204.61,36
pbr,PbR,schedule-26-0,173.15001,42
pbr,PbR,schedule-26-1,184.83,47
pbr,PbR,schedule-26-2,486.91,44
pbr,PbR,schedule-27-0,162.8,46
pbr,PbR,schedule-27-1,357.4,43
pbr,PbR,schedule-27-2,173.89001,45
pbr,PbR,schedule-28-0,85.79,49
pbr,PbR,schedule-28-1,154.65,47
pbr,PbR,schedule-28-2,251.53,48
pbr,PbR,schedule-29-0,208.64,50
pbr,PbR,schedule-29-1,187.5,49
pbr,PbR,schedule-29-2,143.40001,49
pbr,PbR,schedule-3-0,0.56,4
pbr,PbR,schedule-3-1,0.32,2
pbr,PbR,schedule-3-2,0.59,4
pbr,PbR,schedule-30-0,335.45,52
pbr,PbR,schedule-30-1,300.75,52
pbr,PbR,schedule-30-2,323.83,45
pbr,PbR,schedule-31-0,228.99,51
pbr,PbR,schedule-31-1,231.53,56
pbr,PbR,schedule-31-2,140.23,56
pbr,PbR,schedule-32-0,435.86002,46
pbr,PbR,schedule-32-1,401.58,54
pbr,PbR,schedule-32-2,234.25,56
pbr,PbR,schedule-33-0,447.43997,55
pbr,PbR,schedule-33-1,303.85,58
pbr,PbR,schedule-33-2,604.33,57
pbr,PbR,schedule-34-0,248.42,57
pbr,PbR,schedule-34-1,318.78,62
pbr,PbR,schedule-34-2,237.38,59
pbr,PbR,schedule-35-0,293.43,63
pbr,PbR,schedule-35-1,522.13,55
pbr,PbR,schedule-35-2,275.61,61
pbr,PbR,schedule-36-0,269.62,62
pbr,PbR,schedule-36-1,459.42,60
pbr,PbR,schedule-36-2,525.44,62
pbr,PbR,schedule-37-0,565.13995,67
pbr,PbR,schedule-37-1,824.31,63
pbr,PbR,schedule-37-2,501.5,64
pbr,PbR,schedule-38-0,501.24002,70
pbr,PbR,schedule-38-1,422.16,65
pbr,PbR,schedule-38-2,928.02997,66
pbr,PbR,schedule-39-0,546.38,69
pbr,PbR,schedule-39-1,666.81,71
pbr,PbR,schedule-39-2,305.99,67
pbr,PbR,schedule-4-0,2.06,5
pbr,PbR,schedule-4-1,1.26,5
pbr,PbR,schedule-4-2,1.07,5
pbr,PbR,schedule-40-0,379.18002,74
pbr,PbR,schedule-40-1,627.61,68
pbr,PbR,schedule-40-2,466.46997,73
pbr,PbR,schedule-41-0,340.74,72
pbr,PbR,schedule-41-1,504.71,76
pbr,PbR,schedule-41-2,699.09,72
pbr,PbR,schedule-42-0,533.80005,72
pbr,PbR,schedule-42-1,570.28,77
pbr,PbR,schedule-42-2,379.71,75
pbr,PbR,schedule-43-0,495.25998,77
pbr,PbR,schedule-43-1,236.75,81
pbr,PbR,schedule-43-2,676.2,77
pbr,PbR,schedule-44-0,625.91003,76
pbr,PbR,schedule-44-1,859.36,78
pbr,PbR,schedule-44-2,648.52997,74
pbr,PbR,schedule-45-0,472.05002,85
pbr,PbR,schedule-45-1,991.06,76
pbr,PbR,schedule-45-2,425.31,78
pbr,PbR,schedule-46-0,856.06,80
pbr,PbR,schedule-46-1,657.53,84
pbr,PbR,schedule-46-2,341.2,81
pbr,PbR,schedule-47-0,422.3,85
pbr,PbR,schedule-47-1,1016.03,80
pbr,PbR,schedule-47-2,1052.17,79
pbr,PbR,schedule-48-0,904.78,87
pbr,PbR,schedule-48-1,885.23004,77
pbr,PbR,schedule-48-2,772.3,90
pbr,PbR,schedule-49-0,574.13,86
pbr,PbR,schedule-49-1,902.19,85
pbr,PbR,schedule-49-2,424.68,90
pbr,PbR,schedule-5-0,1.12,5
pbr,PbR,schedule-5-1,1.68,7
pbr,PbR,schedule-5-2,2.84,7
pbr,PbR,schedule-50-0,862.19,87
pbr,PbR,schedule-50-1,908.89996,91
pbr,PbR,schedule-50-2,939.33,91
pbr,PbR,schedule-51-0,649.71,89
pbr,PbR,schedule-51-1,740.82996,87
pbr,PbR,schedule-51-2,620.76,91
pbr,PbR,schedule-6-0,2.26,8
pbr,PbR,schedule-6-1,2.24,8
pbr,PbR,schedule-6-2,1.37,5
pbr,PbR,schedule-7-0,1.21,7
pbr,PbR,schedule-7-1,6.3100004,9
pbr,PbR,schedule-7-2,3.98,10
pbr,PbR,schedule-8-0,5.01,10
pbr,PbR,schedule-8-1,4.85,11
pbr,PbR,schedule-8-2,11.27,11
pbr,PbR,schedule-9-0,21.58,14
pbr,PbR,schedule-9-1,8.45,10
pbr,PbR,schedule-9-2,21.47,13
stoerr,BDDPlan,schedule-10-1,47.22,10
stoerr,BDDPlan,schedule-2-0,0.35,2
stoerr,BDDPlan,schedule-2-1,0.34,2
stoerr,BDDPlan,schedule-2-2,0.32,2
stoerr,BDDPlan,schedule-3-0,0.79,4
stoerr,BDDPlan,schedule-3-1,0.67,2
stoerr,BDDPlan,schedule-3-2,0.77,4
stoerr,BDDPlan,schedule-4-0,1.52,5
stoerr,BDDPlan,schedule-4-1,1.48,5
stoerr,BDDPlan,schedule-4-2,1.51,5
stoerr,BDDPlan,schedule-5-0,2.17,5
stoerr,BDDPlan,schedule-5-1,2.46,6
stoerr,BDDPlan,schedule-5-2,2.49,7
stoerr,BDDPlan,schedule-6-0,3.25,7
stoerr,BDDPlan,schedule-6-1,3.41,7
stoerr,BDDPlan,schedule-6-2,2.89,5
stoerr,BDDPlan,schedule-7-0,5.14,7
stoerr,BDDPlan,schedule-7-1,5.23,8
stoerr,BDDPlan,schedule-7-2,6.17,8
stoerr,BDDPlan,schedule-8-0,14.09,9
stoerr,BDDPlan,schedule-8-1,9.89,10
stoerr,BDDPlan,schedule-8-2,45.33,9
stoerr,BDDPlan,schedule-9-0,28.07,12
stoerr,BDDPlan,schedule-9-1,19.64,9
talplan,TALplanner,schedule-10-0,0.089,13
talplan,TALplanner,schedule-10-1,0.069,11
talplan,TALplanner,schedule-10-2,0.079,12
talplan,TALplanner,schedule-11-0,0.069,14
talplan,TALplanner,schedule-11-1,0.069,12
talplan,TALplanner,schedule-11-2,0.089,13
talplan,TALplanner,schedule-12-0,0.079,14
talplan,TALplanner,schedule-12-1,0.079,14
talplan,TALplanner,schedule-12-2,0.069,14
talplan,TALplanner,schedule-13-0,0.069,15
talplan,TALplanner,schedule-13-1,0.079,16
talplan,TALplanner,schedule-13-2,0.069,15
talplan,TALplanner,schedule-14-0,0.079,18
talplan,TALplanner,schedule-14-1,0.079,17
talplan,TALplanner,schedule-14-2,0.079,18
talplan,TALplanner,schedule-15-0,0.089,19
talplan,TALplanner,schedule-15-1,0.069,16
talplan,TALplanner,schedule-15-2,0.079,17
talplan,TALplanner,schedule-16-0,0.079,19
talplan,TALplanner,schedule-16-1,0.069,18
talplan,TALplanner,schedule-16-2,0.079,18
talplan,TALplanner,schedule-17-0,0.079,18
talplan,TALplanner,schedule-17-1,0.079,20
talplan,TALplanner,schedule-17-2,0.079,21
talplan,TALplanner,schedule-18-0,0.089,22
talplan,TALplanner,schedule-18-1,0.089,22
talplan,TALplanner,schedule-18-2,0.079,21
talplan,TALplanner,schedule-19-0,0.079,23
talplan,TALplanner,schedule-19-1,0.089,22
talplan,TALplanner,schedule-19-2,0.079,22
talplan,TALplanner,schedule-2-0,0.069,2
talplan,TALplanner,schedule-2-1,0.059,2
talplan,TALplanner,schedule-2-2,0.069,2
talplan,TALplanner,schedule-20-0,0.089,24
talplan,TALplanner,schedule-20-1,0.099,26
talplan,TALplanner,schedule-20-2,0.079,24
talplan,TALplanner,schedule-21-0,0.089,24
talplan,TALplanner,schedule-21-1,0.089,26
talplan,TALplanner,schedule-21-2,0.089,24
talplan,TALplanner,schedule-22-0,0.189,26
talplan,TALplanner,schedule-22-1,0.089,26
talplan,TALplanner,schedule-22-2,0.079,26
talplan,TALplanner,schedule-23-0,0.089,28
talplan,TALplanner,schedule-23-1,0.099,29
talplan,TALplanner,schedule-23-2,0.079,27
talplan,TALplanner,schedule-24-0,0.089,29
talplan,TALplanner,schedule-24-1,0.089,29
talplan,TALplanner,schedule-24-2,0.089,28
talplan,TALplanner,schedule-25-0,0.079,28
talplan,TALplanner,schedule-25-1,0.089,30
talplan,TALplanner,schedule-25-2,0.089,27
talplan,TALplanner,schedule-26-0,0.099,33
talplan,TALplanner,schedule-26-1,0.089,31
talplan,TALplanner,schedule-26-2,0.089,31
talplan,TALplanner,schedule-27-0,0.089,32
talplan,TALplanner,schedule-27-1,0.089,31
talplan,TALplanner,schedule-27-2,0.089,31
talplan,TALplanner,schedule-28-0,0.089,31
talplan,TALplanner,schedule-28-1,0.099,33
talplan,TALplanner,schedule-28-2,0.089,34
talplan,TALplanner,schedule-29-0,0.099,34
talplan,TALplanner,schedule-29-1,0.099,36
talplan,TALplanner,schedule-29-2,0.089,32
talplan,TALplanner,schedule-3-0,0.069,4
talplan,TALplanner,schedule-3-1,0.069,2
talplan,TALplanner,schedule-3-2,0.079,4
talplan,TALplanner,schedule-30-0,0.089,35
talplan,TALplanner,schedule-30-1,0.089,35
talplan,TALplanner,schedule-30-2,0.099,34
talplan,TALplanner,schedule-31-0,0.109,37
talplan,TALplanner,schedule-31-1,0.089,36
talplan,TALplanner,schedule-31-2,0.099,37
talplan,TALplanner,schedule-32-0,0.089,34
talplan,TALplanner,schedule-32-1,0.099,36
talplan,TALplanner,schedule-32-2,0.189,37
talplan,TALplanner,schedule-33-0,0.099,36
talplan,TALplanner,schedule-33-1,0.099,38
talplan,TALplanner,schedule-33-2,0.109,39
talplan,TALplanner,schedule-34-0,0.099,39
talplan,TALplanner,schedule-34-1,0.109,42
talplan,TALplanner,schedule-34-2,0.099,39
talplan,TALplanner,schedule-35-0,0.099,42
talplan,TALplanner,schedule-35-1,0.089,39
talplan,TALplanner,schedule-35-2,0.099,41
talplan,TALplanner,schedule-36-0,0.089,39
talplan,TALplanner,schedule-36-1,0.099,42
talplan,TALplanner,schedule-36-2,0.109,45
talplan,TALplanner,schedule-37-0,0.099,43
talplan,TALplanner,schedule-37-1,0.109,41
talplan,TALplanner,schedule-37-2,0.119,43
talplan,TALplanner,schedule-38-0,0.119,47
talplan,TALplanner,schedule-38-1,0.109,42
talplan,TALplanner,schedule-38-2,0.099,43
